Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
221,53.2896,75.4173,53.2046,75.6287,53.1464,75.5381,1.9330
222,53.3086,75.1624,53.4074,75.2974,53.2565,75.2775,1.4049
223,53.3344,74.9080,53.3910,74.9840,53.3451,75.0512,2.5529
224,53.3670,74.6545,53.6675,74.6427,53.5331,74.7521,2.9984
225,53.4063,74.4019,53.7185,74.4431,53.6335,74.4505,4.1104
226,53.4524,74.1505,53.4625,73.6933,53.5568,73.9967,6.5645
227,53.5051,73.9004,53.3176,73.8948,53.3971,73.7859,1.5794
228,53.5645,73.6519,53.3222,73.5290,53.3274,73.4962,0.4401
229,53.6305,73.4050,53.9940,73.7784,53.6943,73.5069,9.7376
230,53.7030,73.1600,53.7484,73.1722,53.7147,73.1886,0.3191
231,53.7820,72.9171,53.7113,72.8142,53.6665,72.7988,3.8331
232,53.8674,72.6765,53.7863,72.6532,53.7475,72.5831,1.1351
233,53.9592,72.4383,53.9007,72.5764,53.8301,72.4058,3.0696
234,54.0572,72.2029,54.1906,72.2354,53.9886,72.1053,6.2216
235,54.1615,71.9702,54.2022,71.8542,54.1506,71.8826,3.0636
236,54.2718,71.7404,54.2816,72.0504,54.2632,71.8573,4.8837
237,54.3883,71.5138,54.8909,71.2580,54.6212,71.4320,6.4984
238,54.5106,71.2904,54.6632,71.5672,54.6590,71.3307,1.7357
239,54.6388,71.0705,54.5594,70.6333,54.6960,70.9031,3.3845
240,54.7728,70.8541,54.5596,71.0554,54.6654,70.8576,4.7462
241,54.9125,70.6414,55.0990,70.6842,54.9195,70.6259,2.2951
242,55.0578,70.4327,55.2218,70.7371,55.1296,70.5255,3.8995
243,55.2085,70.2279,55.1277,70.5913,55.1880,70.4247,1.8203
244,55.3646,70.0273,55.2679,69.9736,55.3057,70.0853,2.0426
245,55.5259,69.8309,55.4142,69.7103,55.4781,69.8190,3.3235
246,55.6923,69.6390,55.5677,69.5773,55.6773,69.6401,8.1743
247,55.8638,69.4517,55.9643,69.2967,55.8769,69.3297,0.5756
248,56.0401,69.2690,56.2948,68.9942,56.1751,69.0236,2.9357
249,56.2212,69.0912,56.2620,69.3412,56.3151,69.0458,5.0754
250,56.4070,68.9183,56.4157,69.1149,56.4704,68.9891,4.2822
251,56.5972,68.7504,56.7752,68.7356,56.6823,68.7021,2.8726
252,56.7918,68.5877,56.9125,68.0952,56.8864,68.2903,1.5641
253,56.9906,68.4303,56.9189,68.4590,57.0538,68.2869,6.3915
254,57.1936,68.2783,56.8732,68.4875,57.0418,68.2663,3.6851
255,57.4004,68.1318,57.4869,68.5085,57.3469,68.2306,5.1255
256,57.6110,67.9909,57.6418,68.2385,57.5845,68.1134,0.6413
257,57.8253,67.8557,57.6096,67.9758,57.6794,67.9236,0.6856
258,58.0431,67.7262,57.9646,67.5695,58.0328,67.7460,13.7146
259,58.2642,67.6026,58.6498,67.4274,58.4336,67.4609,2.4148
260,58.4884,67.4850,58.4909,67.4107,58.5439,67.3035,0.9613
261,58.7157,67.3734,58.6162,67.1744,58.7395,67.1770,3.0848
262,58.9456,67.2674,58.7473,66.7266,58.8581,66.8612,0.9954
263,59.1779,67.1668,59.4277,66.8431,59.2487,66.7139,2.5048
264,59.4123,67.0715,59.2494,67.0143,59.3842,66.7558,4.1053
265,59.6487,66.9813,59.6616,66.9390,59.6403,66.7378,1.4331
266,59.8869,66.8958,59.7884,66.9164,59.8666,66.7416,2.5036
267,60.1266,66.8150,60.1708,66.4324,60.2078,66.5475,3.3325
268,60.3677,66.7386,60.2888,66.2917,60.5040,66.4262,12.2216
269,60.6100,66.6663,60.5456,66.7531,60.7129,66.5363,6.4764
270,60.8535,66.5981,60.7270,66.7378,60.7845,66.5026,4.8386
271,61.0980,66.5337,61.1052,66.6349,61.0886,66.4823,1.7751
272,61.3434,66.4729,61.5137,66.6060,61.4916,66.4781,6.1818
273,61.5896,66.4156,61.3385,66.7750,61.5594,66.5564,4.4400
274,61.8365,66.3617,61.8784,66.5041,61.9264,66.5092,3.5455
275,62.0841,66.3108,62.0434,66.2448,62.1153,66.3153,0.8033
276,62.3322,66.2630,62.4933,66.4194,62.4612,66.2931,3.1136
277,62.5808,66.2181,62.6965,66.0611,62.7800,66.1520,2.3194
278,62.8299,66.1759,62.7461,66.2977,62.8567,66.1322,3.6262
279,63.0794,66.1362,63.1111,66.4442,63.1026,66.2179,3.3780
280,63.3293,66.0991,63.4209,66.6224,63.4459,66.3873,5.3667
281,63.5794,66.0643,63.4883,65.4947,63.6516,65.9499,6.8585
282,63.8299,66.0317,63.4424,66.1318,63.6441,65.9610,5.6045
283,64.0806,66.0012,63.8622,66.3347,63.7718,66.0343,12.1295
284,64.3315,65.9728,64.0243,66.1445,64.0496,66.0302,6.8731
285,64.5826,65.9462,64.4507,65.9930,64.4158,65.9733,1.6889
286,64.8338,65.9215,64.9345,66.0557,64.8190,65.9688,0.9284
287,65.0852,65.8986,65.0698,65.9373,65.0401,65.9054,4.9988
288,65.3368,65.8772,64.9483,66.1732,65.1420,66.0034,2.8642
289,65.5884,65.8575,65.6053,65.9810,65.4672,65.9369,2.5800
290,65.8402,65.8392,65.7953,65.9783,65.8276,65.9554,2.7098
291,66.0931,65.8251,66.3308,65.9044,66.1769,65.8789,2.9065
292,66.3470,65.8150,66.3996,65.6542,66.4243,65.7346,2.1824
293,66.6019,65.8086,66.6725,65.6851,66.7119,65.6877,0.1131
294,66.8577,65.8060,66.9019,65.9928,66.9451,65.8028,1.7027
295,67.1142,65.8068,67.0460,66.0604,67.0512,65.8694,7.2484
296,67.3714,65.8109,67.4374,65.6704,67.3524,65.7364,2.7708
297,67.6293,65.8183,67.9130,65.5462,67.7408,65.6025,3.9066
298,67.8878,65.8287,67.7543,65.5720,67.8739,65.5625,1.5685
299,68.1468,65.8419,68.1274,65.8187,68.1561,65.6659,0.8236
300,68.4064,65.8580,68.2384,66.4966,68.3198,66.0269,7.6076
301,68.6663,65.8767,68.7515,66.0065,68.6120,65.9757,9.9493
302,68.9267,65.8979,69.1150,65.7622,69.0771,65.8831,5.0370
303,69.1875,65.9215,69.1756,66.0610,69.2640,65.9656,2.2538
304,69.4486,65.9474,69.4296,65.8319,69.5143,65.9177,2.6945
305,69.7101,65.9755,69.8663,65.6763,69.8865,65.8187,1.2843
306,69.9718,66.0057,69.5503,65.8124,69.8391,65.8194,6.9180
307,70.2339,66.0378,70.3806,66.4019,70.2878,66.0896,4.2333
308,70.4962,66.0719,70.3451,66.2311,70.4947,66.1750,1.4094
309,70.7587,66.1078,70.7981,66.1213,70.8381,66.1788,2.5768
310,71.0215,66.1454,70.7931,65.9669,70.9408,66.0869,3.6775
311,71.2844,66.1846,71.0892,65.8416,71.1762,65.9907,1.0314
312,71.5476,66.2254,71.5677,66.6161,71.5828,66.2962,6.3454
313,71.8110,66.2677,71.8171,66.0486,71.8693,66.2025,1.4104
314,72.0745,66.3114,72.4576,66.1863,72.2917,66.2090,3.6414
315,72.3382,66.3565,72.6325,65.5537,72.6268,65.9262,3.9083
316,72.6021,66.4028,72.5191,66.4986,72.7006,66.1960,5.3783
317,72.8661,66.4504,72.9227,66.4709,72.9943,66.3446,1.2803
318,73.1303,66.4991,72.9780,66.6444,73.0975,66.5022,2.9656
319,73.3946,66.5490,73.4795,66.5263,73.4765,66.5473,0.7527
320,73.6590,66.5999,73.7618,66.6857,73.7811,66.6375,1.6658
321,73.9236,66.6518,73.8173,67.1055,73.9737,66.8885,2.7425
322,74.1883,66.7047,74.2302,66.6152,74.2242,66.8009,2.6629
323,74.4531,66.7585,74.4771,66.7580,74.4885,66.8142,0.7368
324,74.7181,66.8132,74.9845,66.7359,74.9168,66.8199,2.9876
325,74.9831,66.8687,74.7818,66.4071,74.9735,66.6629,5.7597
326,75.2483,66.9250,75.0761,67.0884,75.1441,66.8852,2.5490
327,75.5135,66.9821,75.5790,66.8776,75.5025,66.9187,0.6227
328,75.7789,67.0398,75.8438,66.8349,75.8315,66.9162,1.0673
329,76.0443,67.0983,76.6585,67.2132,76.4028,67.0899,4.2206
330,76.3099,67.1574,76.2457,67.3347,76.4210,67.2459,9.6614
331,76.5755,67.2172,76.3690,67.8326,76.5381,67.5617,4.8011
332,76.8413,67.2775,77.0179,67.3700,76.8835,67.5272,3.1263
333,77.1071,67.3384,76.9493,67.5331,77.0578,67.5812,0.8423
334,77.3730,67.3998,77.3518,67.7057,77.3913,67.6896,0.9420
335,77.6390,67.4617,77.8795,67.0582,77.7826,67.4556,4.8011
336,77.9051,67.5241,77.7186,67.0266,77.9217,67.3045,5.9539
337,78.1713,67.5870,78.3396,67.3792,78.2233,67.3799,4.5500
338,78.4375,67.6503,78.1359,67.5636,78.3906,67.4993,5.7269
339,78.7038,67.7141,78.6966,67.4760,78.7189,67.5290,3.9877
340,78.9702,67.7782,78.8892,67.7605,78.9794,67.6755,1.4609
341,79.2367,67.8427,79.3991,68.1707,79.3744,67.9439,3.0697
342,79.5033,67.9076,79.2657,67.5790,79.4732,67.8281,5.4295
343,79.7699,67.9729,79.5879,67.6334,79.6589,67.7883,1.6177
344,80.0366,68.0384,80.4946,68.0261,80.2398,67.9448,4.0333
345,80.3033,68.1043,80.1761,67.8028,80.3624,67.9256,2.5205
346,80.5702,68.1705,80.6306,68.3862,80.5914,68.1893,6.7745
347,80.8370,68.2369,80.6612,68.0337,80.7884,68.1678,2.4996
348,81.1032,68.3062,81.0201,68.6688,81.0406,68.4472,1.4854
349,81.3685,68.3781,81.0481,67.9748,81.2466,68.2760,9.8388
350,81.6332,68.4526,81.6839,68.2296,81.6179,68.3064,0.5347
351,81.8971,68.5294,82.0340,68.5756,82.0007,68.4744,0.8296
352,82.1603,68.6085,82.0473,68.5677,82.1288,68.5775,3.8221
