Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
161,120.0000,68.6667,120.2669,68.8145,120.0344,69.0699,6.7003
162,120.0000,69.0000,119.9149,68.6252,119.9281,69.1033,8.3108
163,120.0000,69.3333,119.7799,68.9810,119.8693,69.1457,6.5659
164,120.0000,69.6667,119.9617,69.6826,119.9075,69.5726,0.4899
165,120.0000,70.0000,119.9158,69.9542,119.9057,69.9319,0.8076
166,120.0000,70.3333,120.1804,69.8979,119.9893,70.2313,2.9892
167,120.0000,70.6667,119.3448,70.5331,119.6022,70.5927,5.6725
168,120.0000,71.0000,120.0303,71.1683,119.8217,71.0735,5.9739
169,120.0000,71.3333,119.9128,70.9009,119.7793,71.3413,5.7621
170,120.0000,71.6667,120.2298,71.6690,120.0242,71.6682,4.1422
171,120.0000,72.0000,119.8498,71.8946,119.8798,72.0501,1.4187
172,120.0000,72.3333,120.2234,72.3049,120.0236,72.4255,2.7816
173,120.0000,72.6667,119.7895,72.5063,119.8544,72.7122,1.2188
174,120.0000,73.0000,119.9700,72.9395,119.9323,72.9332,3.3184
175,120.0000,73.3333,119.7851,73.6482,119.8237,73.4858,1.8367
176,120.0000,73.6667,120.2274,73.1188,119.9449,73.7453,9.2574
177,120.0000,74.0000,119.7292,73.6981,119.7434,74.0786,4.2145
178,120.0000,74.3333,120.0954,74.0251,119.8753,74.3592,3.5698
179,120.0000,74.6667,120.0284,74.7416,119.9334,74.7555,0.5924
180,120.0000,75.0000,120.3471,74.8771,120.1510,75.0267,4.8977
181,120.0000,75.3333,120.0676,75.2825,120.0822,75.3576,0.1893
182,120.0000,75.6667,119.8506,75.6747,119.9557,75.6604,1.9300
183,120.0000,76.0000,120.0830,75.7787,120.0330,75.8391,3.7503
184,120.0000,76.3333,119.9400,76.1373,119.9352,76.2045,4.3065
185,120.0000,76.6667,120.0019,76.2105,119.9403,76.4707,4.4506
186,120.0000,77.0000,119.9555,77.1926,119.9582,76.9173,1.7922
187,120.0000,77.3333,119.9388,77.4300,119.9583,77.3015,5.1445
188,120.0000,77.6667,120.3225,77.0753,120.0553,77.6427,9.9462
189,120.0000,78.0000,120.2032,78.0416,120.1024,78.0789,0.7610
190,120.0000,78.3333,119.6904,78.0521,119.8533,78.2357,5.8653
191,120.0000,78.6667,120.3639,78.5015,120.1064,78.5744,5.1330
192,120.0000,79.0000,119.7116,79.0757,119.8417,79.0612,3.1694
193,120.0000,79.3333,119.7218,79.8220,119.7709,79.5414,1.4695
194,120.0000,79.6667,120.0516,79.3688,119.8844,79.7364,3.4049
195,120.0000,80.0000,120.1318,79.7784,120.0106,79.9306,3.1481
196,120.0000,80.3333,119.9629,80.3926,119.9474,80.3659,2.2528
197,120.0000,80.6667,120.0734,80.4416,120.0157,80.5515,2.9520
198,120.0000,81.0000,120.3339,80.8186,120.1738,80.8986,2.1893
199,120.0000,81.3333,119.9605,81.3735,120.0255,81.3503,0.8797
200,120.0000,81.6667,120.0264,81.9148,120.0300,81.7334,1.2760
201,120.0000,82.0000,119.9008,81.9590,119.9441,82.0272,0.6445
202,120.0000,82.3333,120.1010,82.6353,120.0420,82.4099,2.6944
203,120.0000,82.6667,119.8008,83.2248,119.9237,82.8408,4.4607
204,120.0000,83.0000,120.1036,82.9154,119.9755,83.1622,2.4571
205,120.0000,83.3333,119.6186,83.2491,119.7386,83.4196,4.8125
206,120.0000,83.6667,119.6680,83.6849,119.6604,83.7654,1.4073
207,120.0000,84.0000,119.9883,84.1593,119.8315,84.1534,4.7926
208,120.0000,84.3333,120.0038,84.0021,119.9019,84.3228,2.9844
209,120.0000,84.6667,120.0518,84.8997,119.9965,84.6519,4.9144
210,120.0000,85.0000,120.1120,85.0487,120.0284,85.1125,1.4760
211,120.0000,85.3333,120.2824,84.9052,120.1109,85.3531,6.1742
212,120.0000,85.6667,119.9673,85.6320,120.0236,85.6794,1.5591
213,120.0000,86.0000,119.6784,85.9751,119.8009,86.0343,2.0951
214,120.0000,86.3333,120.0449,86.1015,119.8954,86.3700,2.5249
215,120.0000,86.6667,120.1968,86.1200,120.0378,86.4461,6.9787
216,120.0000,87.0000,119.9945,86.7439,119.9936,86.7987,0.0757
217,120.0000,87.3333,119.8440,87.8252,119.8888,87.4804,4.4048
218,120.0000,87.6667,120.1780,86.9429,120.0042,87.5636,6.4990
219,120.0000,88.0000,120.1054,87.6708,120.0232,87.9022,1.5146
220,120.0000,88.3333,120.4020,88.6854,120.2327,88.3888,5.0631
221,120.0000,88.6667,119.8433,89.0137,119.9919,88.8921,3.9510
222,120.0000,89.0000,119.9715,89.0762,119.9477,89.2146,2.2815
223,120.0000,89.3333,119.9716,89.4576,119.9273,89.5415,4.5845
224,120.0000,89.6667,119.7640,89.7198,119.8237,89.7797,1.5359
225,120.0000,90.0000,120.2150,89.7970,120.0150,90.0244,3.3593
226,120.0000,90.3333,120.2300,90.3262,120.1176,90.4199,1.5072
227,120.0000,90.6667,119.9761,90.9845,120.0076,90.9574,3.0521
228,120.0000,91.0000,119.9696,91.1499,119.9544,91.3250,1.2245
229,120.0000,91.3333,120.0999,91.4807,120.0210,91.6056,0.7795
230,120.0000,91.6667,120.0407,91.9472,120.0418,91.8407,3.3610
231,120.0000,92.0000,120.2805,92.1009,120.1812,92.0754,3.0057
232,120.0000,92.3333,120.4163,92.3578,120.2916,92.4376,2.1662
233,120.0000,92.6667,119.9178,92.2053,120.0899,92.4636,7.8623
234,120.0000,93.0000,119.7850,92.9228,119.9044,92.9005,1.8100
235,120.0000,93.3333,119.7792,93.0948,119.8061,93.2566,1.0894
236,120.0000,93.6667,120.2511,94.2292,120.0761,93.7590,8.0467
237,120.0000,94.0000,120.0481,93.9595,120.0449,94.0822,0.2423
238,120.0000,94.3333,119.9666,93.9665,119.9604,94.4005,4.9111
239,120.0000,94.6667,120.0064,94.6643,119.9642,94.7368,0.8790
240,120.0000,95.0000,120.0421,95.1218,119.9798,95.1723,2.0218
241,119.6667,95.0000,119.8612,94.8098,119.8681,95.3764,5.9734
242,119.3333,95.0000,119.3199,94.9810,119.5549,95.2936,12.3568
243,119.0000,95.0000,118.9042,95.5227,119.1914,95.4256,9.9627
244,118.6667,95.0000,119.0169,94.6324,119.0723,95.2176,13.3018
245,118.3333,95.0000,118.4467,95.2931,118.6869,95.4075,4.5398
246,118.0000,95.0000,118.0480,94.6250,118.2714,95.1840,16.0719
247,117.6667,95.0000,117.3734,95.3222,117.7311,95.2922,10.5246
248,117.3333,95.0000,117.4112,95.0002,117.4983,95.2776,4.3368
249,117.0000,95.0000,117.2198,95.4011,117.2725,95.4553,1.0896
250,116.6667,95.0000,116.6291,95.5221,116.8422,95.5646,4.4862
251,116.3333,95.0000,116.3594,95.0159,116.4791,95.4495,7.7208
252,116.0000,95.0000,116.0172,95.0609,116.1343,95.3178,8.3583
253,115.6667,95.0000,115.7321,95.2494,115.8233,95.2709,10.2045
254,115.3333,95.0000,115.3965,94.7511,115.4866,95.1550,4.0934
255,115.0000,95.0000,115.3418,94.6690,115.2929,95.0763,3.6688
256,114.6667,95.0000,114.7800,95.4056,114.9080,95.2582,2.5199
257,114.3333,95.0000,114.2641,95.3641,114.4659,95.2419,6.8439
258,114.0000,95.0000,114.2260,94.8961,114.2036,95.2436,2.5368
259,113.6667,95.0000,113.7748,94.3804,113.8429,94.9436,7.1272
260,113.3333,95.0000,113.3820,95.2636,113.4758,95.0450,4.4890
261,113.0000,95.0000,112.6793,95.2853,112.9114,95.1603,3.7971
262,112.6667,95.0000,112.7946,95.4336,112.7126,95.3595,1.5576
263,112.3333,95.0000,112.3246,95.2946,112.3714,95.3483,0.7686
264,112.0000,95.0000,111.8268,95.1351,111.9253,95.3188,1.6150
265,111.6667,95.0000,111.5887,95.1259,111.6340,95.0492,15.4746
266,111.3333,95.0000,111.6407,94.6972,111.4992,94.9471,3.0005
267,111.0000,95.0000,111.0046,94.8490,111.0756,94.9670,1.0709
268,110.6667,95.0000,110.6004,94.9083,110.6791,94.8730,2.5728
269,110.3333,95.0000,110.2025,94.3581,110.2539,94.6992,2.6616
270,110.0000,95.0000,110.2736,94.5454,110.1037,94.7161,3.3785
271,109.6667,95.0000,109.5941,95.0079,109.6674,94.8482,2.3854
272,109.3333,95.0000,109.3299,94.9362,109.3282,94.8859,0.1088
273,109.0000,95.0000,108.9681,95.1236,108.9772,94.9623,1.2456
274,108.6667,95.0000,108.7527,94.6935,108.7082,94.7713,3.3566
275,108.3333,95.0000,108.3714,94.8021,108.3905,94.6192,10.2444
276,108.0000,95.0000,107.9657,95.2745,108.0166,94.7818,5.2055
277,107.6667,95.0000,107.5397,95.0313,107.5736,94.9730,4.6368
278,107.3333,95.0000,107.3901,95.1624,107.3086,95.0574,1.4535
279,107.0000,95.0000,107.2769,95.3164,107.1360,95.1426,5.4008
280,106.6667,95.0000,106.4726,95.5028,106.6076,95.2619,2.6358
281,106.3333,95.0000,106.4097,95.3425,106.3524,95.1835,4.8993
282,106.0000,95.0000,105.9890,94.9228,105.9793,95.0838,0.6299
283,105.6667,95.0000,105.8855,95.2448,105.7615,95.1573,2.7038
284,105.3333,95.0000,105.5179,94.9666,105.4710,95.0116,3.1009
285,105.0000,95.0000,104.9164,95.0651,104.9833,95.0737,2.0693
286,104.6667,95.0000,104.6044,95.2907,104.6079,95.1113,2.8784
287,104.3333,95.0000,104.3646,95.6893,104.3257,95.2178,7.8364
288,104.0000,95.0000,103.9866,94.4356,103.9685,94.8480,5.7923
289,103.6667,95.0000,103.3285,95.0609,103.4244,94.9823,4.3143
290,103.3333,95.0000,102.9658,95.0888,102.9704,95.0778,11.1340
291,103.0000,95.0000,102.8241,95.2611,102.7040,95.2054,7.7137
292,102.6667,95.0000,102.6019,95.1055,102.4710,95.1621,2.4882
293,102.3333,95.0000,102.3930,95.1208,102.2554,95.1117,1.7922
294,102.0000,95.0000,101.8725,94.8959,101.8620,94.9862,4.5467
295,101.6667,95.0000,101.3163,95.3633,101.3837,95.1076,1.6208
296,101.3333,95.0000,101.2800,95.0054,101.1384,95.0790,3.6178
297,101.0000,95.0000,100.9488,95.2230,100.8730,95.0325,3.7349
298,100.6667,95.0000,100.8203,94.9641,100.6604,95.0134,4.0388
299,100.3333,95.0000,100.4172,94.8142,100.3461,94.9535,2.2659
300,100.0000,95.0000,100.0833,94.8842,100.0303,94.8915,0.3365
301,99.6667,95.0000,99.6719,95.1771,99.6585,94.9661,1.4060
