Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
285,105.0000,95.0000,104.9164,95.0651,104.9215,95.3675,1.4730
286,104.6667,95.0000,104.6044,95.2907,104.5433,95.3260,2.7801
287,104.3333,95.0000,104.3646,95.6893,104.1851,95.3056,7.6303
288,104.0000,95.0000,103.9866,94.4356,103.8169,95.1795,9.9581
289,103.6667,95.0000,103.3285,95.0609,103.4022,95.1463,2.1605
290,103.3333,95.0000,102.9658,95.0888,102.9884,95.1173,9.5981
291,103.0000,95.0000,102.8241,95.2611,102.6111,95.1061,7.8292
292,102.6667,95.0000,102.6019,95.1055,102.2545,95.0650,5.1387
293,102.3333,95.0000,102.3930,95.1208,101.9171,95.0194,7.8216
294,102.0000,95.0000,101.8725,94.8959,101.5520,94.9524,7.0610
295,101.6667,95.0000,101.3163,95.3633,101.1609,94.9366,3.1030
296,101.3333,95.0000,101.2800,95.0054,100.8124,94.8961,9.3397
297,101.0000,95.0000,100.9488,95.2230,100.4720,94.8504,11.3576
298,100.6667,95.0000,100.8203,94.9641,100.1539,94.8088,16.6526
299,100.3333,95.0000,100.4172,94.8142,99.8254,94.7573,13.1288
300,100.0000,95.0000,100.0833,94.8842,99.4985,94.7024,11.7402
301,99.6667,95.0000,99.6719,95.1771,99.1596,94.6779,11.9628
302,99.3333,95.0000,99.1766,95.1050,98.7940,94.6645,12.9376
303,99.0000,95.0000,99.0537,94.7704,98.4621,94.6199,14.3353
304,98.6667,95.0000,98.9200,94.6173,98.1573,94.5638,21.5937
305,98.3333,95.0000,98.2056,94.6726,97.7995,94.5054,6.4312
306,98.0000,95.0000,97.9762,94.9683,97.4603,94.4732,11.7583
307,97.6667,95.0000,97.4954,95.6891,97.1001,94.5251,23.9845
308,97.3333,95.0000,97.4067,95.0618,96.7724,94.5317,27.6428
309,97.0000,95.0000,97.2596,94.9804,96.4787,94.5017,27.2420
310,96.6667,95.0000,96.6145,95.1080,96.1351,94.4794,12.8751
311,96.3333,95.0000,96.2922,94.8567,95.7961,94.4270,11.0699
312,96.0000,95.0000,96.1743,94.7263,95.4890,94.3702,17.7488
313,95.6667,95.0000,95.2453,94.7227,95.0940,94.3222,3.0483
314,95.3333,95.0000,95.4891,95.4487,94.7872,94.3550,31.7238
315,95.0000,95.0000,94.8774,95.2154,94.4409,94.3557,15.6239
316,94.6667,95.0000,94.6988,95.0309,94.1183,94.3292,17.9803
317,94.3333,95.0000,94.1346,94.7998,93.7598,94.3071,11.2571
318,94.0000,95.0000,93.8265,94.6240,93.4099,94.2568,7.6678
319,93.6667,95.0000,93.7397,95.5348,93.0987,94.3030,34.8587
320,93.3333,95.0000,93.3683,94.8051,92.7789,94.2769,16.6865
321,93.0000,95.0000,93.3041,94.7827,92.4916,94.2438,25.9219
322,92.6667,95.0000,92.9533,94.1429,92.2018,94.1517,18.8814
323,92.3333,95.0000,92.2533,95.0970,91.8554,94.1701,17.5238
324,92.0000,95.0000,92.0822,95.0787,91.5365,94.1803,21.0770
325,91.6667,95.0000,91.4970,95.1034,91.1773,94.1974,15.0401
326,91.3333,95.0000,91.4292,95.0067,90.8626,94.1953,18.8859
327,91.0000,95.0000,91.1197,95.1462,90.5490,94.2201,24.1782
328,90.6667,95.0000,90.5877,95.5237,90.2071,94.2737,24.6502
329,90.3333,95.0000,90.3397,94.8403,89.8747,94.2553,11.7217
330,90.0000,95.0000,90.0206,95.0044,89.5467,94.2631,15.6300
331,89.6667,95.0000,89.9117,94.9005,89.2510,94.2438,20.0120
332,89.3333,95.0000,89.1474,94.5191,88.8931,94.2077,6.8795
333,89.0000,95.0000,88.8267,95.1583,88.5374,94.2391,15.7256
334,88.6667,95.0000,88.7120,94.8586,88.2153,94.2306,12.8643
335,88.3333,95.0000,88.4049,94.8215,87.8993,94.2256,15.0225
336,88.0000,95.0000,88.5641,95.1141,87.6467,94.2431,35.7123
