Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
207,80.0117,97.3712,80.1000,97.5062,79.6023,97.3846,9.1413
208,79.7644,97.1477,79.7866,96.8445,79.3648,97.1196,7.0811
209,79.5196,96.9215,79.5489,97.0256,79.1361,96.9012,10.3613
210,79.2773,96.6926,79.3982,96.8216,78.9122,96.6825,8.1750
211,79.0375,96.4610,79.1824,96.2059,78.7001,96.4275,13.2261
212,78.8004,96.2268,78.8359,96.1786,78.4650,96.1786,4.9699
213,78.5658,95.9899,78.2011,95.9474,78.1824,95.9371,0.3967
214,78.3339,95.7504,78.3718,95.6268,77.9583,95.6812,6.2431
215,78.1047,95.5084,78.1866,94.9872,77.7539,95.3844,13.4685
216,77.8782,95.2639,77.8625,95.0367,77.5279,95.1156,3.7115
217,77.6544,95.0169,77.4922,95.4913,77.2816,94.9250,6.4030
218,77.4334,94.7673,77.5643,94.2079,77.0834,94.6131,10.5579
219,77.2151,94.5154,77.2693,94.2993,76.8751,94.3419,5.9132
220,76.9997,94.2610,77.3456,94.5696,76.7134,94.1275,18.6146
221,76.7871,94.0043,76.5755,94.3313,76.4689,93.9108,4.2905
222,76.5774,93.7452,76.4597,93.8354,76.2458,93.6633,4.1583
223,76.3706,93.4838,76.2132,93.5915,76.0247,93.4161,6.0962
224,76.1667,93.2201,75.9161,93.1902,75.7913,93.1435,1.1623
225,75.9657,92.9542,76.1221,92.8086,75.6200,92.8574,9.2317
226,75.7677,92.6860,76.0193,92.7669,75.4555,92.5915,10.0518
227,75.5727,92.4157,75.5002,92.7871,75.2479,92.3594,6.9913
228,75.3807,92.1432,75.3077,92.3470,75.0453,92.1026,4.4024
229,75.1917,91.8686,75.2887,92.0172,74.8713,91.8338,5.8056
230,75.0058,91.5919,75.0719,91.7329,74.6983,91.5603,7.2207
231,74.8230,91.3132,75.1184,91.3510,74.5584,91.2726,11.6284
232,74.6433,91.0324,74.9722,91.1146,74.4226,90.9923,12.6972
233,74.4668,90.7497,74.4538,90.2615,74.2358,90.6389,7.2495
234,74.2933,90.4650,74.0991,90.4193,74.0245,90.3400,0.5644
235,74.1231,90.1785,73.8849,90.0084,73.8153,90.0271,0.5965
236,73.9560,89.8900,74.2947,90.3231,73.6936,89.7788,16.1263
237,73.7922,89.5997,73.8331,89.6009,73.5295,89.4793,3.0212
238,73.6316,89.3076,73.5531,89.1331,73.3488,89.1585,4.5790
239,73.4743,89.0138,73.4172,89.0102,73.1839,88.8593,3.0482
240,73.3202,88.7182,73.2848,88.8729,73.0242,88.5761,5.5502
241,73.1694,88.4209,73.2967,88.4170,72.8860,88.2699,9.6583
242,73.0220,88.1220,73.0565,88.0203,72.7433,87.9508,5.3720
243,72.8778,87.8214,72.8789,88.1691,72.5969,87.6809,8.4962
244,72.7371,87.5193,73.1840,87.2291,72.5122,87.3327,15.2262
245,72.5996,87.2156,72.7399,87.5023,72.3839,87.0534,6.3044
246,72.4656,86.9104,72.4203,86.5061,72.2445,86.6980,4.2862
247,72.3350,86.6037,72.1201,86.8061,72.0756,86.4078,4.2253
248,72.2077,86.2956,72.3633,86.3157,71.9620,86.0923,5.7147
249,72.0840,85.9861,72.2605,86.3430,71.8593,85.8174,10.4372
250,71.9636,85.6753,71.9047,86.0878,71.7264,85.5446,6.0642
251,71.8467,85.3631,71.7821,85.3475,71.6009,85.2206,3.4332
252,71.7333,85.0496,71.6630,84.9932,71.4838,84.8930,5.0453
253,71.6234,84.7350,71.5609,84.7818,71.3773,84.5790,10.4864
254,71.5170,84.4191,71.6010,84.2377,71.2761,84.2288,3.0587
255,71.4141,84.1020,71.6733,83.8468,71.2075,83.8742,8.9608
256,71.3147,83.7838,71.3780,84.0922,71.1141,83.5854,7.9089
257,71.2189,83.4646,71.2252,83.6841,71.0139,83.2819,7.1819
258,71.1266,83.1443,71.3012,83.1318,70.9359,82.9473,6.3560
259,71.0379,82.8230,71.1447,82.3004,70.8538,82.5558,3.8814
260,70.9528,82.5007,70.9200,82.6035,70.7669,82.2444,7.5417
261,70.8713,82.1775,70.5655,82.3859,70.6353,81.9383,3.5606
262,70.7933,81.8534,70.8872,82.2616,70.5653,81.6508,10.1384
263,70.7190,81.5285,70.7454,81.7819,70.4889,81.3420,4.6901
264,70.6482,81.2027,70.4463,81.3243,70.3867,81.0164,1.8192
265,70.5811,80.8762,70.5249,80.7693,70.3277,80.6715,14.9397
266,70.5177,80.5490,70.8719,80.3513,70.3067,80.3066,9.0017
267,70.4578,80.2211,70.4554,80.1317,70.2389,79.9569,1.8424
268,70.4016,79.8925,70.3175,79.7132,70.1765,79.6033,3.8602
269,70.3491,79.5633,70.1601,79.0014,70.0981,79.2043,0.9105
270,70.3002,79.2336,70.5383,78.9010,70.0787,78.8331,6.9827
271,70.2550,78.9033,70.1132,78.8678,70.0170,78.5017,3.8100
272,70.2135,78.5726,70.2225,78.5233,69.9752,78.1659,3.6683
273,70.1756,78.2414,70.0950,78.2888,69.9325,77.8437,5.4991
274,70.1415,77.9099,70.1955,77.5470,69.9170,77.4760,6.5014
275,70.1110,77.5779,70.0652,77.1878,69.9032,77.1129,14.4180
276,70.0842,77.2457,70.0365,77.3667,69.8791,76.8046,10.3955
277,70.0611,76.9131,69.9307,77.0311,69.8264,76.4840,6.6358
278,70.0417,76.5804,70.0579,76.7019,69.8126,76.1674,7.3016
279,70.0259,76.2474,70.2150,76.4370,69.8334,75.8594,15.5540
280,70.0139,75.9143,69.7825,76.2979,69.7926,75.5700,9.3742
281,70.0056,75.5811,70.0614,75.7617,69.8054,75.2575,11.1991
282,70.0010,75.2478,69.9639,75.1832,69.7947,74.9097,2.2274
283,70.0001,74.9144,70.1684,75.1002,69.8195,74.5915,10.0909
284,70.0029,74.5811,70.1300,74.4556,69.8491,74.2408,7.0748
285,70.0094,74.2479,69.9242,74.3599,69.8325,73.9107,4.0665
286,70.0196,73.9147,70.0401,74.2086,69.8382,73.6031,8.1740
287,70.0335,73.5816,70.1246,74.1228,69.8701,73.3261,16.3999
288,70.0512,73.2488,69.9701,72.6855,69.8842,72.9198,2.7685
289,70.0725,72.9161,69.6944,73.0074,69.8474,72.5865,5.0271
290,70.0975,72.5837,69.8584,72.8637,69.8188,72.2692,14.1633
291,70.1262,72.2516,69.8391,72.4426,69.8215,71.9477,9.7834
292,70.1585,71.9199,70.0368,71.9781,69.8538,71.6121,4.7236
293,70.1946,71.5885,70.2897,71.7193,69.9128,71.2841,6.8382
294,70.2343,71.2576,70.2045,71.2691,69.9485,70.9409,6.5651
295,70.2778,70.9271,69.8991,71.2269,69.9567,70.6347,5.9250
296,70.3249,70.5971,70.3323,70.7025,70.0075,70.2998,5.8914
297,70.3756,70.2676,70.3324,70.4146,70.0784,69.9786,8.8685
298,70.4300,69.9388,70.6560,70.0039,70.1640,69.6396,8.6200
299,70.4881,69.6105,70.5427,69.4495,70.2386,69.2783,4.2415
300,70.5498,69.2830,70.6211,69.1616,70.3235,68.9271,3.9308
301,70.6151,68.9561,70.6556,69.1408,70.4011,68.6118,6.3648
302,70.6841,68.6300,70.6078,68.8659,70.4484,68.2965,8.7909
303,70.7567,68.3046,70.8213,68.1556,70.5295,67.9393,3.9846
304,70.8329,67.9801,71.1133,67.6984,70.6404,67.5697,7.2124
305,70.9127,67.6565,70.7800,67.3938,70.7065,67.2098,0.6937
306,70.9961,67.3338,70.9761,67.3101,70.7976,66.8818,3.9883
307,71.0830,67.0120,70.9156,67.6523,70.8668,66.6269,16.6317
308,71.1736,66.6912,71.2611,66.8117,70.9606,66.3042,12.6046
309,71.2677,66.3714,71.4609,66.2400,71.1038,65.9629,10.4632
310,71.3653,66.0527,71.3499,66.1929,71.2047,65.6543,6.2266
311,71.4665,65.7351,71.4444,65.6221,71.3149,65.3195,4.6242
312,71.5712,65.4186,71.7279,65.1204,71.4565,64.9659,4.5341
313,71.6794,65.1034,71.2566,64.9121,71.5109,64.6266,4.4320
314,71.7911,64.7893,71.9378,65.1533,71.6549,64.3511,13.3759
315,71.9063,64.4765,71.7534,64.6390,71.7654,64.0536,6.4044
316,72.0250,64.1650,72.0605,64.1842,71.9061,63.7419,7.2925
317,72.1471,63.8548,71.9218,63.6725,72.0002,63.4031,2.3194
318,72.2726,63.5461,72.0775,63.2044,72.1124,63.0532,0.6295
319,72.4016,63.2387,72.4193,63.6249,72.2683,62.7885,15.5782
320,72.5340,62.9328,72.5421,62.7083,72.4144,62.4531,2.3495
321,72.6698,62.6284,73.0565,62.5075,72.5981,62.1337,9.3578
322,72.8089,62.3255,73.1103,61.5167,72.7808,61.7405,3.9791
323,72.9514,62.0241,72.8689,62.1189,72.9092,61.4542,6.9050
324,73.0972,61.7244,73.1526,61.7386,73.0718,61.1609,6.4657
325,73.2464,61.4263,73.0939,61.5783,73.1935,60.8830,8.2895
326,73.3989,61.1299,73.4815,61.1058,73.3683,60.5881,5.7461
327,73.5546,60.8352,73.6595,60.9077,73.5410,60.3022,7.3514
328,73.7136,60.5422,73.5986,60.9946,73.6947,60.0617,14.0486
329,73.8759,60.2510,73.9214,60.1731,73.8556,59.7607,4.0600
330,74.0414,59.9617,74.0687,59.9561,74.0219,59.4680,3.9180
331,74.2101,59.6742,74.4770,59.6048,74.2324,59.1749,7.5964
332,74.3820,59.3886,74.1845,58.9207,74.3725,58.8349,1.9626
333,74.5570,59.1049,74.3850,59.2693,74.5196,58.5709,8.5084
334,74.7352,58.8232,74.8052,58.7253,74.7063,58.2809,3.6343
335,74.9165,58.5435,74.9857,58.3242,74.9010,57.9782,2.5811
336,75.1009,58.2658,75.7303,58.3767,75.1645,57.7187,15.5985
337,75.2883,57.9902,75.2243,58.2058,75.3301,57.4734,14.1010
338,75.4789,57.7167,75.2579,58.3529,75.4942,57.2723,19.5477
339,75.6724,57.4453,75.8630,57.5487,75.6973,57.0083,6.6341
340,75.8690,57.1761,75.7045,57.3792,75.8739,56.7563,6.4436
341,76.0685,56.9090,76.0354,57.2108,76.0836,56.5160,8.0442
342,76.2710,56.6443,76.5259,56.2306,76.3161,56.1974,1.1091
343,76.4764,56.3817,76.2799,55.9007,76.5068,55.8796,3.4656
344,76.6847,56.1215,76.8773,55.9019,76.7204,55.5931,5.2587
345,76.8959,55.8636,76.5675,55.7628,76.9150,55.3236,7.7328
346,77.1099,55.6081,77.1016,55.3308,77.1378,55.0359,3.9945
347,77.3268,55.3550,77.2343,55.3447,77.3560,54.7873,5.8172
