Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
307,70.0685,109.0966,70.0725,109.0998,70.0175,109.1274,2.5661
308,70.1133,109.2477,69.8914,108.7770,69.9563,109.0777,40.3908
309,70.1622,109.3980,70.2773,109.1319,70.0818,109.1287,61.0927
310,70.2153,109.5474,70.4871,109.8273,70.3215,109.5249,95.9515
311,70.2726,109.6958,70.8633,109.8525,70.6150,109.7397,52.4676
312,70.3339,109.8431,70.4216,108.9963,70.5802,109.5822,74.2521
313,70.3994,109.9891,70.4208,110.1815,70.5366,109.9435,46.2912
314,70.4689,110.1337,70.4754,110.3145,70.5231,110.1888,6.8079
315,70.5424,110.2768,70.7380,110.2741,70.6270,110.2730,28.7053
316,70.6200,110.4182,70.7258,109.9155,70.7163,110.2366,21.7123
317,70.7014,110.5579,71.0969,110.5334,70.9262,110.4331,20.5240
318,70.7868,110.6957,70.5999,110.5214,70.7735,110.5436,25.7589
319,70.8761,110.8315,71.1017,110.7053,70.9533,110.6786,13.8966
320,70.9691,110.9651,70.8686,110.6530,70.9445,110.7570,18.0649
321,71.0659,111.0965,70.9149,111.3514,70.9521,111.0806,20.8228
322,71.1663,111.2256,71.1235,111.3112,71.0682,111.2654,3.9742
323,71.2704,111.3522,71.5937,111.0802,71.3745,111.2769,52.1759
324,71.3780,111.4762,71.5158,111.1166,71.4841,111.2912,14.1313
325,71.4890,111.5975,71.4708,111.7390,71.5140,111.5514,25.4234
326,71.6035,111.7160,71.5420,111.9154,71.5660,111.7745,59.4568
327,71.7213,111.8316,71.7428,112.0437,71.6915,111.9692,2.3258
328,71.8424,111.9442,71.8889,111.5991,71.8798,111.9763,58.9077
329,71.9666,112.0538,72.2460,111.4948,72.1452,111.9094,55.5843
330,72.0939,112.1602,71.6358,112.1061,71.9498,112.1010,55.1451
331,72.2242,112.2632,72.1562,112.6484,72.0964,112.4006,22.3023
332,72.3574,112.3630,72.4043,112.3112,72.2692,112.3989,39.1341
333,72.4933,112.4592,72.4196,112.5106,72.3681,112.4895,24.2296
334,72.6320,112.5520,72.8711,112.8827,72.6629,112.6990,45.4174
335,72.7733,112.6411,72.7697,112.5197,72.7926,112.7502,56.8911
336,72.9171,112.7265,72.8068,112.5145,72.8658,112.7464,10.4681
337,73.0633,112.8082,73.0544,112.9340,72.9932,112.8623,27.3935
338,73.2118,112.8860,73.4690,112.6835,73.3032,112.8693,26.2060
339,73.3625,112.9599,73.5031,113.4009,73.4542,113.1324,14.0573
340,73.5153,113.0299,73.3093,113.0220,73.4783,113.2294,60.6805
341,73.6701,113.0958,73.6811,113.0982,73.6461,113.2483,7.5303
342,73.8267,113.1577,73.7969,113.6478,73.7657,113.4415,15.1519
343,73.9851,113.2154,73.8037,113.2541,73.8151,113.3632,86.8017
344,74.1451,113.2689,74.0186,113.5786,74.0121,113.5582,44.7978
345,74.3066,113.3181,74.1798,113.2644,74.1747,113.5209,15.9664
346,74.4696,113.3631,74.6201,113.4136,74.4857,113.5547,22.7107
347,74.6338,113.4038,74.5509,113.3183,74.5853,113.5037,22.7038
348,74.7992,113.4401,74.6966,113.2862,74.7376,113.5075,14.7320
349,74.9656,113.4720,74.7553,113.3751,74.8510,113.5585,20.7632
350,75.1329,113.4995,75.3606,113.4698,75.1688,113.5296,33.8595
351,75.3011,113.5225,75.3081,113.3092,75.3315,113.5004,7.1906
352,75.4699,113.5410,75.2675,113.8043,75.3548,113.6222,28.2205
353,75.6393,113.5551,75.7879,113.3933,75.6570,113.5601,32.0200
354,75.8091,113.5646,75.9492,113.8864,75.9157,113.7789,36.1920
355,75.9792,113.5696,76.0738,113.6499,76.0758,113.7481,9.2142
356,76.1495,113.5700,76.0881,113.4967,76.1768,113.6934,10.7437
357,76.3198,113.5660,76.0141,113.8859,76.1755,113.8014,19.3826
358,76.4901,113.5573,76.3930,113.3109,76.3681,113.6123,97.5537
359,76.6602,113.5442,76.7227,112.9355,76.6471,113.3771,46.6805
360,76.8299,113.5265,77.1101,113.0848,76.9632,113.2456,34.6616
361,76.9993,113.5042,76.9289,113.1590,77.0491,113.2386,17.0453
362,77.1680,113.4775,77.0949,113.2824,77.1675,113.2743,19.8875
363,77.3361,113.4462,77.4014,113.4658,77.3577,113.3161,15.8249
364,77.5033,113.4104,77.3947,113.9092,77.4430,113.5119,63.4347
365,77.6696,113.3702,77.9536,113.5893,77.8034,113.5684,18.2932
366,77.8349,113.3255,77.5150,113.4260,77.7641,113.5501,40.7142
367,77.9990,113.2765,78.1286,113.5403,78.0503,113.5736,39.3693
368,78.1618,113.2232,78.0565,113.7753,78.1477,113.6662,7.8365
369,78.3234,113.1660,78.1696,112.9691,78.2738,113.4373,68.7000
370,78.4837,113.1051,78.5355,113.2935,78.4822,113.3322,31.6043
371,78.6426,113.0407,78.9537,113.2405,78.8155,113.2800,12.7260
372,78.8003,112.9729,78.6372,113.3046,78.8260,113.2963,27.5622
373,78.9566,112.9021,78.7530,112.8586,78.8907,113.1247,50.4698
374,79.1117,112.8283,79.2717,112.8723,79.2139,113.0888,51.7788
375,79.2654,112.7517,79.1575,112.6985,79.2943,112.9431,24.4287
