Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
265,49.7500,61.3103,49.6611,61.1202,49.7669,61.4485,13.2959
266,49.9000,61.3370,50.3064,61.1728,50.0912,61.3041,3.0649
267,50.0500,61.3637,50.0547,61.2989,50.1208,61.2879,1.0198
268,50.2000,61.3905,50.0927,61.1758,50.2430,61.3130,2.8233
269,50.3500,61.4174,50.1445,60.8876,50.2762,61.1353,2.4085
270,50.5000,61.4444,50.7562,61.1281,50.5752,61.1077,2.0791
271,50.6500,61.4714,50.4716,61.4013,50.6217,61.2737,2.4587
272,50.8000,61.4986,50.8158,61.4602,50.7929,61.3740,0.3856
273,50.9500,61.5259,50.8390,61.5283,50.9253,61.4895,1.3269
274,51.1000,61.5532,51.1400,61.1512,51.1815,61.4116,3.9721
275,51.2500,61.5807,51.1521,61.0833,51.3908,61.4074,12.3453
276,51.4000,61.6082,51.3275,61.6638,51.5051,61.6126,4.3462
277,51.5500,61.6358,51.4217,61.7987,51.4667,61.6512,4.0595
278,51.7000,61.6635,51.6982,61.7530,51.6668,61.7148,1.1944
279,51.8500,61.6914,52.0033,61.7857,51.9648,61.7908,5.9711
280,52.0000,61.7193,51.7328,62.0587,51.9368,61.9525,2.7021
281,52.1500,61.7473,52.1856,61.8510,52.2122,61.9921,3.4181
282,52.3000,61.7754,52.2535,61.7109,52.2994,61.8695,1.4422
283,52.4500,61.8035,52.6011,61.9418,52.5381,61.9128,3.1372
284,52.6000,61.8318,52.7053,61.6447,52.7624,61.8510,2.9193
285,52.7500,61.8602,52.6634,61.9976,52.7378,61.8921,2.6130
286,52.9000,61.8887,52.9501,62.2035,52.8943,62.0470,2.3997
287,53.0500,61.9172,53.1552,62.4080,53.1425,62.2843,3.8798
288,53.2000,61.9459,53.0949,61.3676,53.2407,61.9145,8.8286
289,53.3500,61.9746,52.9450,62.0908,53.1195,61.9767,4.1125
290,53.5000,62.0035,53.3080,62.3991,53.1523,62.0966,11.3913
291,53.6500,62.0324,53.3064,62.1939,53.3031,62.1432,6.2210
292,53.8000,62.0614,53.6501,62.0985,53.5669,62.1430,2.0953
293,53.9500,62.0905,54.0611,62.2281,53.8808,62.1906,1.5240
294,54.1000,62.1197,54.1116,62.1895,54.0168,62.1789,4.9331
295,54.2500,62.1491,53.8483,62.4337,54.0085,62.3283,1.6312
296,54.4000,62.1785,54.4315,62.3341,54.2306,62.2974,3.0624
297,54.5500,62.2080,54.5113,62.3205,54.4954,62.3747,2.8512
298,54.7000,62.2376,54.9585,62.3483,54.7407,62.3246,3.4529
299,54.8500,62.2672,54.8906,62.1184,54.8741,62.2169,2.2952
300,55.0000,62.2970,55.0679,62.1706,55.0603,62.2143,0.1714
301,55.1500,62.3269,55.2064,62.5154,55.1949,62.3629,1.0278
302,55.3000,62.3569,55.2510,62.6565,55.1949,62.4441,6.3422
303,55.4500,62.3869,55.5131,62.2790,55.3792,62.3324,3.0040
304,55.6000,62.4171,55.8863,62.1848,55.6572,62.2177,4.4430
305,55.7500,62.4474,55.6110,62.2114,55.6871,62.2117,0.7459
306,55.9000,62.4777,55.8826,62.4551,55.8644,62.3412,0.6080
307,56.0500,62.5082,55.8792,63.1419,55.9112,62.7046,6.1663
308,56.2000,62.5387,56.2731,62.7145,56.0779,62.6379,10.1799
309,56.3500,62.5693,56.5135,62.4060,56.4322,62.5688,6.3154
310,56.5000,62.6001,56.5059,62.7421,56.5299,62.6664,1.5170
311,56.6500,62.6309,56.6464,62.5096,56.6815,62.6361,2.5765
312,56.8000,62.6618,56.9539,62.3486,56.9400,62.5456,1.8998
313,56.9500,62.6928,56.5287,62.5163,56.7847,62.5519,5.7290
