Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
158,121.8153,92.0593,121.6994,92.3755,121.8150,92.2285,37.9172
159,121.9317,92.0919,121.9325,92.6273,121.9672,92.4008,19.5818
160,122.0477,92.1233,121.7480,92.5068,121.8230,92.5131,9.8350
161,122.1633,92.1535,122.3848,92.2567,122.3048,92.4300,58.5689
162,122.2784,92.1823,122.2080,91.8479,122.2098,92.1472,52.2746
163,122.3932,92.2100,122.2230,91.8710,122.2422,91.8455,37.4698
164,122.5076,92.2364,122.4740,92.2533,122.4533,92.1073,6.9054
165,122.6215,92.2616,122.5405,92.1895,122.5615,92.1324,5.0123
166,122.7351,92.2854,122.8944,91.8470,122.8152,92.1284,20.3805
167,122.8482,92.3081,122.1983,92.1194,122.3564,92.1830,41.2057
168,122.9609,92.3295,122.9733,92.4610,122.8900,92.3620,44.0403
169,123.0732,92.3496,122.9721,91.9334,122.9176,92.3477,53.2954
170,123.1851,92.3685,123.4172,92.3735,123.3474,92.3031,13.0631
171,123.2966,92.3861,123.1303,92.2540,123.1948,92.3850,18.6903
172,123.4076,92.4024,123.6216,92.3997,123.5322,92.4862,13.4528
173,123.5182,92.4175,123.3063,92.2433,123.3664,92.4032,11.8463
174,123.6284,92.4314,123.6243,92.3756,123.6084,92.2426,17.8213
175,123.7382,92.4439,123.5081,92.7395,123.5702,92.5987,23.4108
176,123.8475,92.4552,124.0327,91.8741,123.9118,92.4468,69.9817
177,123.9564,92.4652,123.6635,92.1339,123.7062,92.4863,44.3669
178,124.0649,92.4740,124.1494,92.1626,124.0458,92.4298,19.4878
179,124.1729,92.4815,124.1960,92.5559,124.1905,92.5271,1.1399
180,124.2805,92.4877,124.6170,92.3457,124.5696,92.3712,18.3933
181,124.3876,92.4927,124.4567,92.4457,124.5050,92.4230,3.9347
182,124.4943,92.4963,124.3503,92.4851,124.4336,92.3665,13.7895
183,124.6006,92.4988,124.7089,92.2860,124.6830,92.1746,18.8167
184,124.7064,92.4999,124.6654,92.3374,124.6527,92.3599,46.1193
185,124.8118,92.4998,124.7977,91.9888,124.8008,92.1766,30.1132
186,124.9167,92.4984,124.8827,92.6974,124.9182,92.3718,16.3777
187,125.0211,92.4957,124.9504,92.5584,125.0171,92.3649,42.9700
188,125.1251,92.4918,125.4211,91.8802,125.2920,92.4253,80.0380
189,125.2287,92.4866,125.4224,92.5312,125.4125,92.5555,3.2832
190,125.3318,92.4801,125.0527,92.2139,125.1312,92.2870,43.4413
191,125.4344,92.4724,125.8082,92.3263,125.6662,92.3265,28.7144
192,125.5366,92.4634,125.2469,92.5434,125.3404,92.5701,31.4022
193,125.6383,92.4531,125.3684,92.9667,125.3989,92.7121,10.9579
194,125.7396,92.4415,125.7867,92.1266,125.7077,92.4104,17.3951
195,125.8403,92.4287,125.9830,92.2072,125.9502,92.2037,7.9700
196,125.9406,92.4147,125.9154,92.4966,125.9212,92.4384,25.5410
197,126.0405,92.3993,126.1237,92.1698,126.1166,92.1481,13.4518
198,126.1399,92.3827,126.4670,92.1886,126.4235,92.1823,6.8552
199,126.2387,92.3649,126.1979,92.4069,126.2623,92.3765,13.0149
200,126.3372,92.3457,126.3707,92.6124,126.3905,92.3832,11.1025
201,126.4351,92.3254,126.3353,92.2793,126.3782,92.2725,3.7184
202,126.5326,92.3037,126.6393,92.6265,126.6353,92.3185,20.1717
203,126.6295,92.2808,126.4464,92.8820,126.5372,92.4382,42.2990
204,126.7260,92.2567,126.8346,92.1741,126.7554,92.3848,16.9182
205,126.8221,92.2313,126.4613,92.1628,126.5107,92.2615,37.4573
206,126.9176,92.2046,126.5976,92.2342,126.5715,92.2790,12.4325
207,127.0126,92.1767,126.9795,92.3225,126.9409,92.2852,32.1895
208,127.1072,92.1476,127.1064,91.7964,127.0899,91.9931,11.3136
209,127.2012,92.1172,127.2723,92.3854,127.2758,92.0072,37.3283
210,127.2948,92.0856,127.3957,92.1217,127.3842,92.1947,12.7007
211,127.3878,92.0527,127.6869,91.6108,127.5810,92.0117,46.2750
212,127.4804,92.0186,127.4345,91.9730,127.5092,91.9599,14.7215
213,127.5725,91.9833,127.2596,91.9641,127.3140,91.9878,15.1036
214,127.6640,91.9467,127.7026,91.6915,127.6158,91.9500,19.0747
215,127.7551,91.9089,127.9793,91.3621,127.8923,91.5208,37.8244
216,127.8457,91.8699,127.8419,91.6038,127.8704,91.5999,3.8567
217,127.9357,91.8296,127.7777,92.3353,127.8149,92.1082,32.1531
218,128.0253,91.7881,128.2076,91.0262,128.1015,91.5811,47.6215
219,128.1143,91.7454,128.2258,91.3955,128.1894,91.5992,13.1229
220,128.2029,91.7015,128.6191,92.0761,128.5540,91.7732,30.3118
221,128.2909,91.6564,128.1433,92.0169,128.2345,91.9449,32.8859
222,128.3784,91.6101,128.3664,91.6913,128.3229,91.8092,20.2456
223,128.4654,91.5626,128.4623,91.6997,128.4126,91.7279,40.5687
224,128.5519,91.5138,128.3197,91.5827,128.3607,91.5282,9.3384
225,128.6378,91.4639,128.8648,91.2510,128.7527,91.3797,14.6772
226,128.7233,91.4128,128.9486,91.3890,128.9232,91.4688,9.0598
227,128.8082,91.3604,128.7923,91.6725,128.8110,91.7176,25.7633
228,128.8926,91.3069,128.8696,91.4484,128.8445,91.6403,10.6093
229,128.9765,91.2522,129.0774,91.4005,129.0420,91.4606,3.1834
230,129.0598,91.1964,129.0957,91.5058,129.1375,91.2485,25.0835
231,129.1426,91.1393,129.4214,91.2531,129.4060,91.0802,14.9093
232,129.2249,91.0811,129.6614,91.0916,129.6020,91.1160,13.9457
233,129.3067,91.0217,129.2088,90.5678,129.3452,90.6258,47.1087
234,129.3879,90.9612,129.1681,90.8790,129.2212,90.8493,15.7205
235,129.4686,90.8995,129.2511,90.6472,129.2361,90.8274,8.8746
236,129.5488,90.8366,129.7821,91.4280,129.7381,90.9840,53.7404
237,129.6284,90.7726,129.6797,90.7227,129.6999,90.8462,3.7143
238,129.7075,90.7075,129.6895,90.2982,129.6530,90.7602,43.5002
239,129.7860,90.6412,129.8052,90.6337,129.7688,90.6758,7.7611
240,129.8641,90.5737,129.9250,90.6791,129.8742,90.7512,18.3126
241,129.9415,90.5052,130.1610,90.2650,130.0554,90.6939,42.1603
242,130.0184,90.4355,129.9890,90.4421,130.0554,90.3382,24.0412
243,130.0948,90.3647,129.9693,90.9369,130.0690,90.4538,43.1718
244,130.1707,90.2928,130.5017,89.9163,130.4539,90.0613,47.5947
245,130.2459,90.2198,130.3557,90.5125,130.4072,90.3340,13.7081
246,130.3207,90.1456,130.3880,89.7728,130.3947,89.8676,25.8909
247,130.3949,90.0704,130.0720,90.4375,130.2046,90.0591,31.8246
