Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
179,76.6717,92.4649,76.4376,92.4155,76.4842,92.3945,3.6385
180,76.5508,92.5615,76.5169,92.0984,76.4395,92.2740,2.8059
181,76.4329,92.6609,76.6444,92.1027,76.4801,92.2106,2.3147
182,76.3181,92.7630,76.4297,92.6003,76.3809,92.3876,2.4816
183,76.2063,92.8675,76.1417,92.3211,76.1529,92.3673,3.2977
184,76.0973,92.9743,76.0611,93.6007,76.0300,92.9455,11.6254
185,75.9911,93.0831,76.1348,93.5484,76.0449,93.2625,5.8776
186,75.8876,93.1937,75.9411,93.3378,75.9167,93.3272,0.4499
187,75.7866,93.3061,75.9312,93.2941,75.8570,93.3432,0.6790
188,75.6881,93.4200,75.9984,93.6797,75.8384,93.5266,9.0757
189,75.5920,93.5354,75.8432,93.5928,75.7974,93.5871,4.2093
190,75.4981,93.6520,75.7708,93.2029,75.7142,93.4494,3.6501
191,75.4065,93.7699,75.1713,94.1545,75.3570,93.8152,6.0594
192,75.3169,93.8888,75.4695,93.8874,75.3433,93.8849,2.6862
193,75.2293,94.0087,75.1864,93.7952,75.2111,93.8958,0.5242
194,75.1437,94.1296,75.2258,94.2352,75.1436,94.0893,3.4734
195,75.0598,94.2513,74.9729,94.4415,74.9944,94.2882,1.9814
196,74.9778,94.3737,75.2036,94.4386,75.0665,94.4120,2.0834
197,74.8973,94.4969,75.2251,94.2857,75.0885,94.3832,2.9100
198,74.8185,94.6207,75.0209,94.6020,74.9682,94.5260,11.4435
199,74.7412,94.7450,74.8671,94.7766,74.8606,94.6879,0.2706
200,74.6654,94.8699,74.5723,94.9651,74.6493,94.8734,1.5699
201,74.5909,94.9953,74.3935,95.1016,74.4451,95.0163,2.0744
202,74.5178,95.1211,74.3407,94.9758,74.3241,95.0472,1.1433
203,74.4459,95.2474,74.4283,95.4413,74.3177,95.2657,1.5666
204,74.3752,95.3739,74.2723,95.4574,74.2421,95.3943,3.7308
205,74.3056,95.5009,74.3746,95.5958,74.2886,95.5622,2.8357
206,74.2371,95.6281,74.3983,96.3876,74.2826,95.9780,4.9853
207,74.1697,95.7556,74.0024,95.6830,74.0850,95.9102,2.1198
208,74.1032,95.8833,74.1437,96.0573,74.0615,96.0176,2.9540
209,74.0377,96.0113,74.3070,95.6547,74.1539,95.9030,3.9842
210,73.9731,96.1395,73.6533,96.2158,73.8286,96.1179,7.5388
211,73.9093,96.2679,73.8890,96.2422,73.8067,96.2258,1.6894
212,73.8464,96.3965,73.7965,96.8133,73.7909,96.5746,7.5891
213,73.7842,96.5252,73.8691,96.5778,73.8031,96.6621,6.9013
214,73.7227,96.6540,73.8032,96.5325,73.7948,96.6910,2.1652
215,73.6620,96.7830,73.9035,96.8079,73.8208,96.7957,2.2052
