Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
271,132.0070,87.9506,131.9666,87.9646,132.0259,87.7670,2.3829
272,132.0671,87.8498,132.0572,87.7838,132.0735,87.7206,0.2434
273,132.1265,87.7482,132.1123,87.9016,132.1251,87.6769,1.2461
274,132.1854,87.6456,132.2755,87.3743,132.2492,87.3781,2.5476
275,132.2436,87.5421,132.2917,87.4556,132.3378,87.0862,8.0935
276,132.3013,87.4377,132.2460,87.8122,132.3559,87.1517,5.2957
277,132.3584,87.3324,132.2519,87.3007,132.2964,87.2996,5.5751
278,132.4150,87.2261,132.4990,87.3881,132.4265,87.2710,1.2063
279,132.4709,87.1190,132.8033,87.4561,132.6600,87.2095,4.7789
280,132.5262,87.0111,132.3360,87.5820,132.5179,87.2191,3.9823
281,132.5810,86.9022,132.6406,87.3504,132.6463,87.0169,4.8074
282,132.6351,86.7925,132.6478,86.6926,132.6570,86.8460,0.6380
283,132.6887,86.6819,132.9535,86.9132,132.8363,86.8068,2.1454
284,132.7417,86.5705,132.9562,86.5719,132.9371,86.5356,2.6535
285,132.7941,86.4583,132.7272,86.4780,132.8262,86.5378,2.7133
286,132.8459,86.3452,132.7103,86.6826,132.8133,86.4977,2.6389
287,132.8971,86.2313,132.8379,87.0755,132.9139,86.4623,7.5333
288,132.9477,86.1165,132.9810,85.5392,132.9564,85.9726,6.2301
289,132.9976,86.0010,132.6973,86.0259,132.8029,86.0241,5.0986
290,133.0470,85.8847,132.5980,85.9068,132.6919,86.1050,9.2980
291,133.0958,85.7675,133.0200,86.0012,132.8470,86.0435,7.8216
292,133.1440,85.6496,133.1269,85.7533,133.0016,85.8507,2.4127
293,133.1916,85.5310,133.2228,85.6576,133.1511,85.6976,0.9147
294,133.2386,85.4115,133.0268,85.2969,133.1115,85.5113,4.5066
295,133.2850,85.2913,132.9242,85.7315,133.0335,85.4736,1.6585
296,133.3308,85.1704,133.2482,85.1145,133.1540,85.3671,2.2518
297,133.3760,85.0487,133.2679,85.3906,133.2745,85.1496,3.6588
298,133.4206,84.9263,133.5476,84.8059,133.4326,85.0547,3.0423
299,133.4646,84.8032,133.6158,84.5288,133.5198,84.8512,2.2755
300,133.5079,84.6793,133.6099,84.5494,133.5870,84.6452,0.2797
301,133.5507,84.5548,133.5120,84.7574,133.5823,84.6031,0.9958
302,133.5928,84.4296,133.3882,84.4563,133.4754,84.6272,5.1836
303,133.6344,84.3036,133.7372,83.9440,133.5942,84.4207,3.4704
304,133.6753,84.1770,133.9893,83.6147,133.7825,84.1982,5.4900
305,133.7156,84.0498,133.6141,83.6593,133.6841,83.9711,2.1153
306,133.7553,83.9219,133.7221,83.8970,133.7266,83.8571,0.0587
307,133.7944,83.7933,133.6016,84.5315,133.6828,84.0626,5.1494
308,133.8329,83.6641,133.9987,83.5297,133.8063,84.0029,7.7577
309,133.8708,83.5343,134.2274,83.5008,134.0445,83.6599,6.1435
310,133.9080,83.4038,133.7861,83.5561,133.9413,83.5070,2.1949
311,133.9447,83.2727,133.8394,83.1909,133.9269,83.2233,2.6232
312,133.9807,83.1411,134.1748,82.8736,134.0886,82.9425,1.5011
313,134.0161,83.0088,133.5599,82.7524,133.8102,82.7988,4.4161
314,134.0509,82.8760,134.2124,83.3651,134.0617,82.9125,5.4742
315,134.0850,82.7426,133.9463,83.0530,134.0350,82.7929,1.2706
316,134.1186,82.6086,134.0797,82.7483,134.1141,82.5688,2.8930
317,134.1515,82.4741,134.0308,82.1906,134.0438,82.4212,2.9709
318,134.1839,82.3391,134.0346,81.9478,134.0396,82.1493,0.7737
319,134.2155,82.2035,134.3198,82.8469,134.2336,82.2333,6.9388
320,134.2466,82.0673,134.3488,81.8317,134.2955,81.9932,1.1817
321,134.2771,81.9307,134.5064,81.6414,134.4336,81.8360,4.7080
322,134.3069,81.7936,134.6658,80.7881,134.5489,81.3928,4.9034
323,134.3361,81.6560,134.2719,81.7349,134.4071,81.4897,4.3088
324,134.3647,81.5178,134.4784,81.6279,134.4704,81.4105,0.9012
325,134.3927,81.3793,134.1918,81.4735,134.3255,81.4022,2.3249
326,134.4200,81.2402,134.5041,81.3012,134.4551,81.2023,1.1026
327,134.4467,81.1007,134.6331,81.2153,134.5558,81.1330,1.4925
328,134.4728,80.9608,134.3601,81.6266,134.4954,81.1322,3.2455
329,134.4983,80.8204,134.4512,80.6229,134.4788,80.8848,2.0389
330,134.5231,80.6796,134.5794,80.6285,134.5279,80.7419,0.4654
331,134.5473,80.5384,134.7065,80.4968,134.6727,80.4814,3.9815
332,134.5709,80.3968,134.4999,79.7856,134.5408,80.2076,4.8430
333,134.5939,80.2548,134.4401,80.3815,134.4780,80.2557,2.5266
334,134.6162,80.1124,134.6400,79.9298,134.5700,80.0762,0.8231
335,134.6379,79.9697,134.7921,79.7141,134.6790,79.8792,1.3705
336,134.6590,79.8266,135.1583,79.8916,134.9732,79.8252,5.7112
337,134.6794,79.6831,134.4105,79.8172,134.7025,79.7415,8.8658
338,134.6992,79.5393,134.3664,80.3397,134.5743,79.7894,5.1349
339,134.7184,79.3952,134.8060,79.3452,134.6916,79.6250,2.3981
340,134.7370,79.2507,134.5518,79.5006,134.6317,79.4499,0.4389
341,134.7549,79.1060,134.7203,79.5901,134.7222,79.2936,2.0834
342,134.7722,78.9609,135.0518,78.4161,134.8827,78.9166,3.9318
343,134.7889,78.8156,134.6045,78.3264,134.7518,78.5115,3.7934
344,134.8049,78.6699,135.0260,78.2141,134.8477,78.5129,6.3313
345,134.8203,78.5240,134.6253,78.6493,134.7636,78.3077,4.5200
346,134.8351,78.3779,135.0044,78.1417,134.8750,78.1628,4.2361
347,134.8492,78.2315,134.7480,78.3076,134.8408,78.0469,1.1012
348,134.8627,78.0849,135.0739,78.5545,134.9967,78.0945,4.0698
349,134.8756,77.9380,134.6164,77.6206,134.8079,77.7513,3.6275
350,134.8878,77.7910,134.7872,77.3449,134.7642,77.5715,1.7035
351,134.8994,77.6437,135.3608,77.5752,135.0903,77.5381,5.0849
352,134.9104,77.4963,134.8683,77.1916,134.9659,77.2897,1.8032
353,134.9208,77.3486,135.0460,77.4450,134.9670,77.4204,6.8668
354,134.9305,77.2008,134.8686,77.0214,134.9041,77.1396,2.6455
355,134.9395,77.0529,134.8347,77.4707,134.8774,77.1783,1.6674
356,134.9480,76.9047,134.6185,76.6345,134.7815,76.6835,7.6234
357,134.9558,76.7565,135.0487,76.4799,134.9144,76.5463,1.0294
358,134.9630,76.6081,135.1156,76.7161,135.0444,76.4809,1.3090
359,134.9695,76.4596,134.9419,76.3188,134.9471,76.4338,3.8997
360,134.9754,76.3110,134.7601,76.8338,134.8649,76.4512,2.2978
361,134.9807,76.1623,135.1771,76.1107,135.0399,76.2178,1.5760
362,134.9853,76.0135,135.3132,75.9003,135.1730,76.0079,2.8815
363,134.9893,75.8647,134.5691,76.4708,134.8451,76.0966,8.2900
364,134.9927,75.7158,135.0246,75.6842,134.9330,75.7910,3.9974
365,134.9954,75.5668,134.9319,75.6536,134.9705,75.5549,2.4274
366,134.9975,75.4178,134.8397,75.1254,134.8750,75.2979,2.3725
367,134.9990,75.2687,134.6885,75.0807,134.7626,75.1232,0.5266
368,134.9998,75.1197,135.1547,74.9924,134.9572,75.0573,2.6993
369,135.0000,74.9706,134.9809,75.1290,134.9696,75.0359,1.1203
370,134.9995,74.8215,134.8631,74.9433,134.9408,74.7569,3.5686
371,134.9985,74.6725,134.8277,75.2836,134.9020,74.8794,4.3028
